"(224, 448) -> (256, 480)",8,3719717
"(224, 448) -> (256, 480)",16,4591533
"(224, 448) -> (256, 480)",32,7005679
"(224, 480) -> (256, 512)",4,3789677
"(224, 480) -> (256, 512)",8,3649121
"(224, 480) -> (256, 512)",16,4591533
"(224, 480) -> (256, 512)",32,7040977
"(256, 0) -> (288, 32)",4,3783077
"(256, 0) -> (288, 32)",8,3574977
"(256, 0) -> (288, 32)",16,4585383
"(256, 0) -> (288, 32)",32,6965607
"(256, 32) -> (288, 64)",4,3927869
"(256, 32) -> (288, 64)",8,3646121
"(256, 32) -> (288, 64)",16,4589909
"(256, 32) -> (288, 64)",32,7002679
"(256, 64) -> (288, 96)",4,3786677
"(256, 64) -> (288, 96)",8,3510433
"(256, 64) -> (288, 96)",16,4520689
"(256, 64) -> (288, 96)",32,7002679
"(256, 96) -> (288, 128)",4,3786677
"(256, 96) -> (288, 128)",8,3716717
"(256, 96) -> (288, 128)",16,4588533
"(256, 96) -> (288, 128)",32,6968757
"(256, 128) -> (288, 160)",4,3786677
"(256, 128) -> (288, 160)",8,3646121
"(256, 128) -> (288, 160)",16,4520689
"(256, 128) -> (288, 160)",32,6968757
"(256, 160) -> (288, 192)",4,3786677
"(256, 160) -> (288, 192)",8,3646121
"(256, 160) -> (288, 192)",16,4520689
"(256, 160) -> (288, 192)",32,6968757
"(256, 192) -> (288, 224)",4,3786677
"(256, 192) -> (288, 224)",8,3646121
"(256, 192) -> (288, 224)",16,4623831
"(256, 192) -> (288, 224)",32,6968757
"(256, 224) -> (288, 256)",4,3930869
"(256, 224) -> (288, 256)",8,3719717
"(256, 224) -> (288, 256)",16,4591533
"(256, 224) -> (288, 256)",32,7005679
"(256, 256) -> (288, 288)",4,3792677
"(256, 256) -> (288, 288)",8,3652121
"(256, 256) -> (288, 288)",16,4594533
"(256, 256) -> (288, 288)",32,6974757
"(256, 288) -> (288, 320)",4,3933869
"(256, 288) -> (288, 320)",8,3584277
"(256, 288) -> (288, 320)",16,4560611
"(256, 288) -> (288, 320)",32,6974757
"(256, 320) -> (288, 352)",4,3792677
"(256, 320) -> (288, 352)",8,3584277
"(256, 320) -> (288, 352)",16,4594533
"(256, 320) -> (288, 352)",32,7008679
"(256, 352) -> (288, 384)",4,3792677
"(256, 352) -> (288, 384)",8,3584277
"(256, 352) -> (288, 384)",16,4594533
"(256, 352) -> (288, 384)",32,6974757
"(256, 384) -> (288, 416)",4,4075061
"(256, 384) -> (288, 416)",8,3652121
"(256, 384) -> (288, 416)",16,4526689
"(256, 384) -> (288, 416)",32,7008679
"(256, 416) -> (288, 448)",4,3933869
"(256, 416) -> (288, 448)",8,3652121
"(256, 416) -> (288, 448)",16,4526689
"(256, 416) -> (288, 448)",32,7008679
"(256, 448) -> (288, 480)",4,3792677
"(256, 448) -> (288, 480)",8,3722717
"(256, 448) -> (288, 480)",16,4594533
"(256, 448) -> (288, 480)",32,7008679
"(256, 480) -> (288, 512)",4,3792677
"(256, 480) -> (288, 512)",8,3652121
"(256, 480) -> (288, 512)",16,4594533
"(256, 480) -> (288, 512)",32,7043977
"(288, 0) -> (320, 32)",4,3783077
"(288, 0) -> (320, 32)",8,3574977
"(288, 0) -> (320, 32)",16,4585383
"(288, 0) -> (320, 32)",32,6965607
"(288, 32) -> (320, 64)",4,3927869
"(288, 32) -> (320, 64)",8,3646121
"(288, 32) -> (320, 64)",16,4589909
"(288, 32) -> (320, 64)",32,7002679
"(288, 64) -> (320, 96)",4,3786677
"(288, 64) -> (320, 96)",8,3578277
"(288, 64) -> (320, 96)",16,4520689
"(288, 64) -> (320, 96)",32,7002679
"(288, 96) -> (320, 128)",4,3786677
"(288, 96) -> (320, 128)",8,3716717
"(288, 96) -> (320, 128)",16,4588533
"(288, 96) -> (320, 128)",32,6968757
"(288, 128) -> (320, 160)",4,3786677
"(288, 128) -> (320, 160)",8,3646121
"(288, 128) -> (320, 160)",16,4520689
"(288, 128) -> (320, 160)",32,6968757
"(288, 160) -> (320, 192)",4,3786677
"(288, 160) -> (320, 192)",8,3646121
"(288, 160) -> (320, 192)",16,4520689
"(288, 160) -> (320, 192)",32,6968757
"(288, 192) -> (320, 224)",4,3786677
"(288, 192) -> (320, 224)",8,3646121
"(288, 192) -> (320, 224)",16,4623831
"(288, 192) -> (320, 224)",32,6968757
"(288, 224) -> (320, 256)",4,3930869
"(288, 224) -> (320, 256)",8,3719717
"(288, 224) -> (320, 256)",16,4591533
"(288, 224) -> (320, 256)",32,7005679
"(288, 256) -> (320, 288)",4,3933869
"(288, 256) -> (320, 288)",8,3652121
"(288, 256) -> (320, 288)",16,4594533
"(288, 256) -> (320, 288)",32,6974757
"(288, 288) -> (320, 320)",4,3933869
"(288, 288) -> (320, 320)",8,3652121
"(288, 288) -> (320, 320)",16,4560611
"(288, 288) -> (320, 320)",32,6974757
"(288, 320) -> (320, 352)",4,3792677
"(288, 320) -> (320, 352)",8,3584277
"(288, 320) -> (320, 352)",16,4594533
"(288, 320) -> (320, 352)",32,7008679
"(288, 352) -> (320, 384)",4,3792677
"(288, 352) -> (320, 384)",8,3584277
"(288, 352) -> (320, 384)",16,4594533
"(288, 352) -> (320, 384)",32,6974757
"(288, 384) -> (320, 416)",4,4075061
"(288, 384) -> (320, 416)",8,3652121
"(288, 384) -> (320, 416)",16,4526689
"(288, 384) -> (320, 416)",32,7008679
"(288, 416) -> (320, 448)",4,3933869
"(288, 416) -> (320, 448)",8,3652121
"(288, 416) -> (320, 448)",16,4560611
"(288, 416) -> (320, 448)",32,7008679
"(288, 448) -> (320, 480)",4,3792677
"(288, 448) -> (320, 480)",8,3722717
"(288, 448) -> (320, 480)",16,4594533
"(288, 448) -> (320, 480)",32,7008679
